word,frequency,has_special_chars,has_nums,has_contraction
"proclaimed,",1,True,False,False
"invited,",1,True,False,False
debt--through,1,True,False,False
external,1,False,False,False
"internal,",1,True,False,False
"inhabitants.""",1,True,False,False
bulk,1,False,False,False
submitted.,1,True,False,False
"recommendations,",1,True,False,False
sale,1,False,False,False
"avoiding,",1,True,False,False
"commissions,",1,True,False,False
needless,1,False,False,False
additions,1,False,False,False
Corporations,1,False,False,False
Interstate,1,False,False,False
supervising,1,False,False,False
panic,1,False,False,False
prime,1,False,False,False
mailing,1,False,False,False
discretion.,1,True,False,False
singularly,1,False,False,False
forsake,1,False,False,False
"bill,",1,True,False,False
commandments,1,False,False,False
"regulation,",1,True,False,False
footsteps.,1,True,False,False
perfecting,1,False,False,False
permit.,1,True,False,False
disturbs,1,False,False,False
affected;,1,True,False,False
called--always,1,True,False,False
importance--are,1,True,False,False
entailing,1,False,False,False
idleness,1,False,False,False
halts,1,False,False,False
authoritative,1,False,False,False
revise,1,False,False,False
proposal,1,False,False,False
any.,1,True,False,False
"few,",1,True,False,False
Due,1,False,False,False
"1907,",1,True,True,False
disturbances,1,False,False,False
ceremony.,1,True,False,False
scale,1,False,False,False
cherishes,1,False,False,False
Citizens:,1,True,False,False
AM,1,False,False,False
Magistrate.,1,True,False,False
experiments,1,False,False,False
approval.,1,True,False,False
"writers,",1,True,False,False
"faire""",1,True,False,False
"arrive,",1,True,False,False
"""laissez",1,True,False,False
Previous,1,False,False,False
presence:,1,True,False,False
cutting,1,False,False,False
"thereof,",1,True,False,False
(besides,1,True,False,False
"plain,",1,True,False,False
collection.,1,True,False,False
graduated,1,False,False,False
punishment),1,True,False,False
income.,1,True,False,False
upbraidings,1,False,False,False
"$100,000,000.",1,True,True,False
schedules,1,False,False,False
revision;,1,True,False,False
springs,1,False,False,False
speculation.,1,True,False,False
changes.,1,True,False,False
combining,1,False,False,False
"""sure",1,True,False,False
"right""",1,True,False,False
"""make",1,True,False,False
certainty,1,False,False,False
haste,1,False,False,False
"slowly.""",1,True,False,False
"coinage,",1,True,False,False
enforcement.,1,True,False,False
"next,",1,True,False,False
"exhaustive,",1,True,False,False
cordially,1,False,False,False
concur,1,False,False,False
"prominent,",1,True,False,False
training,1,False,False,False
"combined,",1,True,False,False
December,1,False,False,False
contention.,1,True,False,False
combinations.,1,True,False,False
bimetallism,1,False,False,False
parity,1,False,False,False
"Commission,",1,True,False,False
outgrowth,1,False,False,False
attendant,1,False,False,False
threatened.,1,True,False,False
"reserve,",1,True,False,False
similarly,1,False,False,False
"basis,",1,True,False,False
drafted,1,False,False,False
"offer,",1,True,False,False
discrimination.,1,True,False,False
equitably,1,False,False,False
"factory,",1,True,False,False
circulating,1,False,False,False
Act.,1,True,False,False
revising,1,False,False,False
"elected,",1,True,False,False
premium,1,False,False,False
predecessor.,1,True,False,False
"contraction,",1,True,False,False
clinching,1,False,False,False
interval.,1,True,False,False
deliberation,1,False,False,False
creative,1,False,False,False
formulating,1,False,False,False
artificially,1,False,False,False
differentiating,1,False,False,False
displaced,1,False,False,False
wiser,1,False,False,False
platform.,1,True,False,False
deems,1,False,False,False
deficiencies,1,False,False,False
decrees.,1,True,False,False
tightly,1,False,False,False
"States""",1,True,False,False
"defend,",1,True,False,False
Illiteracy,1,False,False,False
achieve.,1,True,False,False
promising,1,False,False,False
Reforms,1,False,False,False
attach,1,False,False,False
appreciating,1,False,False,False
on;,1,True,False,False
Intrusted,1,False,False,False
"genuine,",1,True,False,False
horrors,1,False,False,False
"perfunctory,",1,True,False,False
happens,1,False,False,False
escape.,1,True,False,False
enacted.,1,True,False,False
retaining,1,False,False,False
servants,1,False,False,False
shielding,1,False,False,False
"session,",1,True,False,False
inevitable;,1,True,False,False
"inefficient,",1,True,False,False
"executed.""",1,True,False,False
"needed,",1,True,False,False
"incompetent,",1,True,False,False
"fortunately,",1,True,False,False
Distrust,1,False,False,False
adjustment.,1,True,False,False
Magnifying,1,False,False,False
"trusts,",1,True,False,False
all--no,1,True,False,False
"otherwise,",1,True,False,False
arbitrarily,1,False,False,False
"settlement,",1,True,False,False
"citizens,""",1,True,False,False
"""such",1,True,False,False
Existing,1,False,False,False
undue,1,False,False,False
1861.,1,True,True,False
maps,1,False,False,False
charges,1,False,False,False
"supplies,",1,True,False,False
traced,1,False,False,False
disappeared.,1,True,False,False
"market.""",1,True,False,False
Sectionalism,1,False,False,False
beneficence,1,False,False,False
reunited.,1,True,False,False
gates,1,False,False,False
peril.,1,True,False,False
unworthy.,1,True,False,False
firmest,1,False,False,False
conquest;,1,True,False,False
preferable,1,False,False,False
contingency.,1,True,False,False
reciprocal,1,False,False,False
Arbitration,1,False,False,False
"productions,",1,True,False,False
employers,1,False,False,False
Forty-ninth,1,True,False,False
"activity,",1,True,False,False
avenue,1,False,False,False
"1886,",1,True,True,False
"agricultural,",1,True,False,False
"mining,",1,True,False,False
"manufacturing,",1,True,False,False
unanimous,1,False,False,False
"$41,000,000.",1,True,True,False
constrained,1,False,False,False
"needs,",1,True,False,False
Fifty-first,1,True,False,False
1890.,1,True,True,False
Commons,1,False,False,False
"1897,",1,True,True,False
4th,1,False,True,False
ignored,1,False,False,False
failed;,1,True,False,False
insisting,1,False,False,False
administrated.,1,True,False,False
1896,1,False,True,False
progressed,1,False,False,False
rapidity,1,False,False,False
requisites,1,False,False,False
"Honesty,",1,True,False,False
extravagance.,1,True,False,False
"disbursement,",1,True,False,False
"lower,",1,True,False,False
Commendable,1,False,False,False
upbuilding,1,False,False,False
"appropriations,",1,True,False,False
consort,1,False,False,False
determines,1,False,False,False
accords,1,False,False,False
ventures,1,False,False,False
non-interference,1,True,False,False
"entanglement,",1,True,False,False
"foes,",1,True,False,False
dignified,1,False,False,False
"impartial,",1,True,False,False
permanence,1,False,False,False
undiminished,1,False,False,False
unfulfilled,1,False,False,False
executed.,1,True,False,False
"""opposition",1,True,False,False
theme,1,False,False,False
contests.,1,True,False,False
granting,1,False,False,False
toilers,1,False,False,False
farms.,1,True,False,False
languished,1,False,False,False
nationality.,1,True,False,False
125,1,False,True,False
nation?,1,True,False,False
impotency,1,False,False,False
plead,1,False,False,False
falter,1,False,False,False
triumphed.,1,True,False,False
blazed.,1,True,False,False
suffered.,1,True,False,False
Legislation,1,False,False,False
ordeal,1,False,False,False
undergoing,1,False,False,False
producers,1,False,False,False
lessened,1,False,False,False
"decrease,",1,True,False,False
promising.,1,True,False,False
confronted,1,False,False,False
"consoled,",1,True,False,False
blessed?,1,True,False,False
troublesome,1,False,False,False
severity,1,False,False,False
recital.,1,True,False,False
Dark,1,False,False,False
"treaties,",1,True,False,False
stopping,1,False,False,False
involving,1,False,False,False
Paris.,1,True,False,False
assisting,1,False,False,False
"speed,",1,True,False,False
evacuation,1,False,False,False
Ever,1,False,False,False
"1898,",1,True,True,False
April,1,False,False,False
drain,1,False,False,False
well-nigh,1,True,False,False
fairness.,1,True,False,False
re-enactment,1,True,False,False
reciprocity,1,False,False,False
"1890,",1,True,True,False
stimulus,1,False,False,False
"traditions,",1,True,False,False
scenes,1,False,False,False
justifies,1,False,False,False
thrilling,1,False,False,False
bore,1,False,False,False
discretionary,1,False,False,False
unforeseen;,1,True,False,False
"appear,",1,True,False,False
"prompt,",1,True,False,False
something.,1,True,False,False
inconvenient.,1,True,False,False
"extension,",1,True,False,False
deteriorate,1,False,False,False
doctrine,1,False,False,False
"go,",1,True,False,False
intrenched,1,False,False,False
swerved,1,False,False,False
emphasizes,1,False,False,False
obstructionists,1,False,False,False
defenders.,1,True,False,False
prophets,1,False,False,False
"ashamed.""",1,True,False,False
maketh,1,False,False,False
"""Hope",1,True,False,False
"becloud,",1,True,False,False
Immunity,1,False,False,False
communities;,1,True,False,False
useless.,1,True,False,False
worse,1,False,False,False
forebodings,1,False,False,False
"execution,",1,True,False,False
gloomy,1,False,False,False
"provisions,",1,True,False,False
pictures,1,False,False,False
law-respecting,1,True,False,False
rests.,1,True,False,False
abate,1,False,False,False
Equality,1,False,False,False
"energetic,",1,True,False,False
situation.,1,True,False,False
"inspiring,",1,True,False,False
smooth.,1,True,False,False
entered.,1,True,False,False
eight,1,False,False,False
"disheartened,",1,True,False,False
immeasurably,1,False,False,False
observance.,1,True,False,False
"yet.""",1,True,False,False
"""take",1,True,False,False
Lynchings,1,False,False,False
obeyed.,1,True,False,False
consoling,1,False,False,False
unmolested,1,False,False,False
estate,1,False,False,False
"heretofore,",1,True,False,False
"worship,",1,True,False,False
dearer,1,False,False,False
upheld.,1,True,False,False
suns,1,False,False,False
tropic,1,False,False,False
origin.,1,True,False,False
cross.,1,True,False,False
Monroe,1,False,False,False
"helpful,",1,True,False,False
studies,1,False,False,False
outlawing,1,False,False,False
redounds,1,False,False,False
aggressive,1,False,False,False
"preparations,",1,True,False,False
auspices.,1,True,False,False
upholding,1,False,False,False
"covenants,",1,True,False,False
islands.,1,True,False,False
tobacco,1,False,False,False
sugar,1,False,False,False
adequate.,1,True,False,False
subjected.,1,True,False,False
"removed,",1,True,False,False
revived.,1,True,False,False
adjustments,1,False,False,False
Conditions,1,False,False,False
"archipelago,",1,True,False,False
unabated.,1,True,False,False
desired.,1,True,False,False
progressing,1,False,False,False
"element,",1,True,False,False
brotherly,1,False,False,False
scholars,1,False,False,False
clarification,1,False,False,False
Parchment,1,False,False,False
Undoubtedly,1,False,False,False
"ignorant,",1,True,False,False
"logic,",1,True,False,False
Hence,1,False,False,False
"sophistries,",1,True,False,False
"subterfuges,",1,True,False,False
square,1,False,False,False
actively,1,False,False,False
intended.,1,True,False,False
comprehensively,1,False,False,False
signify,1,False,False,False
disinterested,1,False,False,False
even-handed,1,True,False,False
Especially,1,False,False,False
implicated,1,False,False,False
"hesitation,",1,True,False,False
responded,1,False,False,False
freedom;,1,True,False,False
sums,1,False,False,False
State;,1,True,False,False
"respond,",1,True,False,False
rehabilitation,1,False,False,False
advocacy,1,False,False,False
formula,1,False,False,False
vain.,1,True,False,False
triumphant.,1,True,False,False
barter,1,False,False,False
feasible,1,False,False,False
reports.,1,True,False,False
"board,",1,True,False,False
"coherence,",1,True,False,False
consulting,1,False,False,False
"platform,",1,True,False,False
"polls,",1,True,False,False
representation,1,False,False,False
honesty,1,False,False,False
polls,1,False,False,False
enters,1,False,False,False
elected.,1,True,False,False
pledges.,1,True,False,False
decisive.,1,True,False,False
rail,1,False,False,False
manifestation,1,False,False,False
"Likewise,",1,True,False,False
electric,1,False,False,False
wanted,1,False,False,False
"determination,",1,True,False,False
merchandise.,1,True,False,False
"accepted,",1,True,False,False
bulky,1,False,False,False
transcontinental,1,False,False,False
designation,1,False,False,False
label,1,False,False,False
